College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110526310,Artificial Intelligence (AI) and Data Science,Stage-II,LSEBC,29570,72.80%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110526510,Industrial IoT,Stage-I,GOPEN,20788,77.09%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110526510,Industrial IoT,Stage-I,GOBC,25554,74.97%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110526510,Industrial IoT,Stage-I,LOPEN,15336,80.06%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110526510,Industrial IoT,Stage-II,LSC,29115,73.03%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,GOPEN,10410,83.05%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,GSC,23369,75.79%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,GST,31597,71.82%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,GNTC,37130,69.06%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,GOBC,13916,80.88%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,LOPEN,8784,84.11%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,LNTB,13304,81.24%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,LOBC,12431,81.76%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-I,EWS,20483,77.24%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Stage-II,LSEBC,26164,74.41%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-I,GOPEN,21975,76.47%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-I,GSC,31528,71.84%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-I,GNTA,41362,66.62%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-I,GOBC,22318,76.31%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-I,LOPEN,37258,68.97%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-II,LOPEN,23265,75.85%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-II,LSC,34614,70.32%,Eng
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Un-Aided Autonomous,110561210,Mechanical Engineering,Stage-II,LOBC,24114,75.42%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,GOPEN,14137,80.74%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,GNTA,18803,78.11%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,GOBC,19832,77.58%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,LOPEN,8456,84.32%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,LSC,19083,77.95%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-I,EWS,41348,66.63%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-II,LST,47463,60.05%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110719110,Civil Engineering,Stage-II,LSEBC,36832,69.21%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GOPEN,7689,84.86%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GSC,17814,78.68%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GNTB,15099,80.21%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GNTC,8111,84.57%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GNTD,29409,72.88%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GOBC,8506,84.29%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,GSEBC,35389,69.94%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,LOPEN,7779,84.80%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,LSC,17524,78.86%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,LOBC,8082,84.57%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110724210,Computer Science and Engineering,Stage-I,EWS,11674,82.23%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,GOPEN,6777,85.56%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,GSC,7165,85.26%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,GST,40508,67.17%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,GOBC,7369,85.11%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,GSEBC,19838,77.58%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,LOPEN,6496,85.80%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110729310,Electrical Engineering,Stage-I,EWS,47574,60.00%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GOPEN,16081,79.65%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GSC,22902,76.05%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,GOBC,16497,79.42%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,LOPEN,14127,80.74%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,LSEBC,40567,67.12%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110737210,Electronics and Telecommunication Engg,Stage-I,EWS,28406,73.35%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-I,GOPEN,17292,79.00%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-I,GOBC,25423,75.00%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-I,LOPEN,34128,70.56%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-I,LOBC,34612,70.32%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-I,EWS,26253,74.37%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110761210,Mechanical Engineering,Stage-II,LSC,40415,67.23%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GOPEN,9713,83.49%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GSC,19390,77.81%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,GSEBC,20104,77.43%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,LOPEN,10995,82.68%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,LOBC,17310,78.97%,Eng
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Un-Aided,110799510,Artificial Intelligence and Data Science,Stage-I,EWS,18618,78.23%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GOPEN,19833,77.58%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GSC,21055,76.95%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GST,47528,60.00%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GNTB,27057,73.95%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GNTC,33239,71.00%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,GOBC,22078,76.42%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,LOPEN,3593,88.47%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,LOBC,19109,77.95%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-I,EWS,45020,63.63%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111419110,Civil Engineering,Stage-II,LSEBC,34010,70.63%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GOPEN,10138,83.20%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GSC,20071,77.44%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GNTA,17250,79.00%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GOBC,10689,82.86%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,GSEBC,23291,75.83%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LOPEN,10948,82.69%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LSC,18721,78.17%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LNTC,15225,80.11%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LNTD,39496,67.75%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,LOBC,12124,81.94%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424210,Computer Science and Engineering,Stage-I,EWS,17108,79.09%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424610,Information Technology,Stage-I,GOPEN,12518,81.71%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424610,Information Technology,Stage-I,GSC,21999,76.46%,Eng
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Un-Aided,111424610,Information Technology,Stage-I,GNTD,33083,71.08%,Eng
